generation	best	sd	avg
340	339258	13299.174999553763	337250.7235528942
341	339258	17909.089230764803	335525.88423153694
342	339258	18743.923742871753	335215.5928143713
343	339258	15195.318416518196	336691.8363273453
344	339258	15572.471976023839	336578.2614770459
345	339258	20083.71953617756	334620.93113772455
346	339258	15870.309363121845	336367.50499001995
347	339258	19065.84641117228	335052.1736526946
348	339258	18781.678980706463	335149.621756487
349	339258	13293.900711551509	337268.4011976048
350	339258	17519.34757511475	335744.34730538924
351	339258	17284.27300574193	335793.4880239521
352	339258	18533.299633231996	335297.91916167666
353	339258	15016.63147345522	336637.9750499002
354	339258	16065.913353753267	336256.28043912177
355	339258	20577.136989924275	334406.2215568862
356	339258	17016.310008836375	335935.8912175649
357	339258	19181.607633327072	335039.63473053894
358	339258	15913.736372416071	336349.30938123754
359	339258	14911.220190229915	336736.25648702594
360	339258	16457.711282012006	336098.0359281437
361	339258	16372.908090513683	336202.56886227545
362	339258	17583.317102756006	335614.05988023954
363	339258	13947.443187611043	337053.59680638724
364	339258	16098.746904854863	336295.5449101796
365	339258	15567.924524671469	336488.130738523
366	339258	18407.717322699547	335421.0868263473
367	339258	15449.525639735071	336505.69261477044
368	339258	16955.21600792311	335950.77045908186
369	339258	17141.20638166802	335958.04291417164
370	339258	16397.646496699424	336213.1886227545
371	339258	14303.213067455745	336976.9461077844
372	339258	17689.24457671079	335708.4540918164
373	339258	13230.386436811385	337281.6606786427
374	339258	16461.749853777073	336186.3003992016
375	339258	19844.02775659648	334694.5179640719
376	339258	16019.06583744904	336354.9870259481
377	339258	16998.166207419683	335940.5548902196
378	339258	17345.62696211	335871.06786427146
379	339258	16883.771376300447	336012.61576846306
380	339258	16092.718947300775	336299.92215568863
381	339258	16990.189335305222	335945.1666666667
382	339258	16383.362737173413	336242.1776447106
383	339258	19067.390158086	335086.57984031935
384	339258	13865.362305850715	337139.5109780439
385	339258	18315.991205438146	335486.05888223555
386	339258	16618.61794682597	336159.1137724551
387	339258	17351.62491115677	335870.7405189621
388	339258	15981.957966204534	336320.00598802394
389	339258	16634.56859605126	336128.59680638724
390	339258	14877.243886941344	336746.1037924152
391	339258	15611.665020330485	336509.5279441118
392	339258	15741.287959111303	336504.48502994014
393	339258	14342.20995259093	336926.34530938126
394	339258	16740.807810627437	335994.2395209581
395	339258	16280.15819784494	336264.31936127745
396	339258	18766.390768055895	335248.8323353293
397	339258	17532.604525600556	335814.9620758483
398	339258	16057.695822910922	336304.91217564873
399	339258	16232.225418259477	336224.3612774451
400	339258	15263.497147019685	336628.9241516966
401	339258	16595.919782381516	336112.6666666667
402	339258	15197.882250803648	336641.5479041916
403	339258	16460.83458192212	336230.2594810379
404	339258	15948.210642857055	336368.79441117763
405	339258	19183.33052577218	335015.25648702594
406	339258	15919.186966572763	336372.9750499002
407	339258	16812.608278868804	336023.5259481038
408	339258	17841.345725891653	335631.88223552896
409	339258	18829.856621581486	335280.72954091814
410	339258	17413.09085645806	335765.8063872256
411	339258	17588.446731022486	335682.42215568863
412	339258	14838.509381702761	336750.2415169661
413	339258	19068.484858657364	335036.872255489
414	339258	18305.609427785224	335442.55788423156
415	339258	13264.213153058201	337184.5129740519
416	339258	17822.52304891281	335687.39221556886
417	339258	16897.102127911334	335965.0748502994
418	339258	18248.830662828397	335433.2115768463
419	339258	15457.787793294452	336598.6626746507
420	339258	14966.264592318534	336773.4630738523
421	339258	15860.070813189708	336388.4461077844
422	339258	18326.489471191155	335393.85528942116
423	339258	16293.323784422455	336213.92914171657
424	339258	16391.566632410188	336185.875249501
425	339258	17419.983457544804	335767.0469061876
426	339258	15546.628395713135	336491.7854291417
427	339258	16408.523894181257	336190.48602794413
428	339258	15593.13965430947	336528.31736526947
429	339258	15443.48274245831	336423.19261477044
430	339258	15899.993492043362	336471.95608782436
431	339258	15412.583392694687	336652.24550898204
432	339258	16383.645315691374	336149.6107784431
433	339258	15640.856910028579	336385.7225548902
434	339258	16618.748108246138	336106.4331337325
435	339258	18190.282400027954	335465.9620758483
436	339258	18814.304173162505	335143.55189620756
437	339258	18102.90232029644	335484.86826347304
438	339258	13949.686141565993	337035.7115768463
439	339258	16378.488720058991	336195.73353293416
440	339258	15821.189882265737	336530.89520958083
441	339258	14404.139840791287	336963.249500998
442	339258	18538.398079086495	335313.14471057884
443	339258	17051.015004526376	335977.3413173653
444	339258	16570.540158581072	336161.4530938124
445	339258	17249.61355592125	335891.91916167666
446	339258	13021.593462587487	337284.4640718563
447	339258	14848.373744990757	336796.11477045907
448	339258	16394.888643804352	336192.5459081836
449	339258	14663.480725649528	336826.29041916167
450	339258	15159.814952038927	336649.31836327346
451	339258	19314.900443779075	334825.93113772455
452	339258	18062.129309947613	335529.4550898204
453	339258	16292.500474909759	336260.3592814371
454	339258	16080.736583995817	336391.5868263473
455	339258	17093.48394488973	335922.81736526947
456	339258	17272.95067090915	335835.4371257485
457	339258	14763.1165767401	336761.46806387225
458	339258	16051.369808447587	336350.57884231536
459	339258	17894.22836250313	335671.51996007987
460	339258	16884.425804308416	335964.2844311377
461	339258	16769.663001636232	336012.0369261477
462	339258	18076.13447479383	335367.4890219561
463	339258	15525.320491933726	336537.9630738523
464	339258	14233.0297022419	336943.124750499
465	339258	18032.07262594649	335544.25548902195
466	339258	13871.304053280901	337091.9640718563
467	339258	15539.285530036093	336534.58782435127
468	339258	16899.111398948644	336007.70558882237
469	339258	15127.929509339438	336653.0648702595
470	339258	18800.258504951344	335147.36726546905
471	339258	19602.32762756236	334740.6836327345
472	339258	15931.925876656433	336360.53293413174
473	339258	16348.332908188402	336282.8323353293
474	339258	18620.22625367973	335231.99401197606
475	339258	16806.446296875252	336038.3223552894
476	339258	17128.364193549412	335915.13473053894
477	339258	16301.540849412959	336258.55788423156
478	339258	16734.55629634354	336027.5239520958
479	339258	16355.435374883818	336246.18063872255
480	339258	17441.216581465906	335805.31836327346
481	339258	18007.151969841703	335446.0628742515
482	339258	18794.71253471844	335099.99401197606
483	339258	16056.439494794522	336305.73053892213
484	339258	16858.06957714291	335939.6636726547
485	339258	17540.269345457265	335749.3433133733
486	339258	18122.406611245628	335448.8892215569
487	339258	15638.346523818771	336471.4261477046
488	339258	18076.236651761938	335488.2385229541
489	339258	15610.64937009179	336492.3962075848
490	339258	16212.397440337121	336190.34431137727
491	339258	16929.621691486955	335951.8882235529
492	339258	16406.605808678978	336150.8642714571
493	339258	15441.348473819613	336598.748502994
494	339258	15609.239553895068	336387.5129740519
495	339258	15086.914133740607	336663.81836327346
496	339258	17460.403347449006	335756.77145708585
497	339258	18607.860313385518	335346.9361277445
498	339258	16696.32728370859	336023.46806387225
499	339258	17805.913442871926	335587.5768463074
500	339258	15347.896135251844	336573.7794411178
501	339258	14210.262332280727	336991.9151696607
502	339258	17369.75906042332	335771.99500998005
503	339258	16698.680158325904	336091.08882235526
504	339258	18280.723490156317	335412.9890219561
505	339258	17048.481358225286	336022.0249500998
506	339258	17121.939402329026	335915.2235528942
507	339258	15767.659083878709	336365.05988023954
508	339258	18928.065494278726	335094.2045908184
509	339258	18681.978729317798	335184.2235528942
510	339258	18639.954454860967	335285.2225548902
511	339258	18131.24951414552	335479.121756487
512	339258	15878.809892271205	336342.49600798404
513	339258	15166.283469114784	336647.83832335327
514	339258	17628.830821581163	335768.2894211577
515	339258	17520.493255759455	335747.0628742515
516	339258	17555.493866421988	335739.19760479045
517	339258	15905.332555375036	336426.07884231536
518	339258	16512.82709459039	336171.83133732533
519	339258	16556.13325004216	336097.53393213573
520	339258	15050.61878139027	336716.8602794411
521	339258	16770.99808022531	336032.3862275449
522	339258	16625.600817962637	336104.0469061876
523	339258	15588.626230066051	336480.26347305387
524	339258	15893.025813493876	336424.9540918164
525	339258	17556.278607285207	335783.16966067866
526	339258	17252.661223667412	335847.0079840319
527	339258	17834.106401496327	335586.8862275449
528	339258	17955.49709993292	335608.01397205587
529	339258	18033.364346283277	335593.0868263473
530	339258	18596.465369644826	335254.05788423156
531	339258	15870.669122522426	336381.5389221557
532	339258	16225.916506648793	336221.0279441118
533	339258	17121.974189685247	335965.4900199601
534	339258	16187.203870151034	336186.7035928144
535	339258	16120.712306097937	336294.6766467066
536	339258	17400.548968856554	335765.09481037926
537	339258	17829.154184562223	335639.8353293413
538	339258	17235.544106403908	335935.8063872256
539	339258	18051.6822460337	335426.4061876247
540	339258	17556.835493417544	335784.2375249501
541	339258	17613.755858704066	335692.1117764471
542	339258	19266.249779639795	335095.96906187624
543	339258	17064.857346755623	335925.9251497006
544	339258	17018.630421830407	335980.6736526946
545	339258	14470.675823801676	336877.5119760479
546	339258	15617.983857010653	336521.75449101796
547	339258	16122.057867774949	336337.0349301397
548	339258	14071.23009388593	337025.2155688623
549	339258	15522.021552378439	336538.77345309383
550	339258	18432.973557254212	335316.41117764474
551	339258	18312.073277095653	335348.0239520958
552	339258	18313.99786230664	335392.57884231536
553	339258	17389.84480598214	335816.9331337325
554	339258	14309.023210589256	336894.3902195609
555	339258	15209.347677885175	336594.81736526947
556	339258	16867.132004795872	335967.4650698603
557	339258	18440.383243194436	335281.3642714571
558	339258	17495.803770095765	335690.44311377243
559	339258	17349.621300395356	335823.5099800399
560	339258	16961.76902129165	335944.9451097804
561	339258	17689.847814086013	335665.19161676645
562	339258	17715.922005737193	335538.85828343313
563	339258	18584.683741793928	335124.2315369261
564	339258	17857.80748530214	335478.2135728543
565	339258	18329.27417635384	335294.8263473054
566	339258	17584.616237138915	335638.66966067866
567	339258	16697.176918309448	336049.2854291417
568	339258	15588.64740375505	336576.7754491018
569	339258	18896.208481583948	335177.50598802394
570	339258	14994.15470996811	336770.5239520958
571	339258	14833.337122722167	336749.65469061874
572	339258	17384.20812016814	335817.93912175647
573	339258	18347.948328805734	335468.8433133733
574	339258	15283.623972694975	336580.7754491018
575	339258	16279.628641701365	336213.4101796407
576	339258	15465.402149697791	336553.3862275449
577	339258	17439.536757298996	335803.40518962074
578	339258	16720.350629163353	335995.0259481038
579	339258	15955.185420373451	336372.2135728543
580	339258	17057.978754593918	335926.4441117764
581	339258	16919.88577952444	335996.4131736527
582	339258	15951.425737358186	336321.0499001996
583	339258	16697.27956592906	336044.44710578845
584	339258	17833.75458175646	335701.90419161675
585	339258	18387.01956766856	335373.05988023954
586	339258	17530.392802371025	335740.6876247505
587	339258	18080.312733837694	335494.07784431137
588	339258	17622.189749739886	335705.46706586826
589	339258	18945.691358901084	335258.01397205587
590	339258	18981.97575277062	335097.93113772455
591	339258	17284.85540268159	335804.3433133733
592	339258	15875.291711955098	336387.13173652696
593	339258	15340.615412328409	336623.94710578845
594	339258	16383.469463300828	336247.45608782436
595	339258	17474.207707412465	335806.2864271457
596	339258	18030.747036534627	335563.5479041916
597	339258	17204.738330496446	335806.869261477
598	339258	18272.402028932534	335365.8153692615
599	339258	16653.011082225945	336147.03393213573
600	339258	18174.172038114928	335520.1367265469
601	339258	16814.10078409973	336065.9371257485
602	339258	17524.25460728527	335793.5
603	339258	16322.229301475874	336293.69261477044
604	339258	18510.607515188596	335255.3253493014
605	339258	17229.341912137417	335811.52095808386
606	339258	14213.94347182906	336946.2974051896
607	339258	16870.83023550051	336059.3972055888
608	339258	16136.75413816343	336252.127744511
609	339258	15550.613672831218	336507.26946107787
610	339258	15090.016704312318	336706.2954091816
611	339258	18341.627051142263	335383.86626746505
612	339258	14305.801654654704	336883.40419161675
613	339258	17254.875823853392	335798.4530938124
614	339258	16890.460420066258	336008.55888223555
615	339258	18115.142147148745	335481.90219560877
616	339258	17447.008838437796	335714.0079840319
617	339258	19296.239490934266	334830.9451097804
618	339258	17991.210896071523	335558.57784431137
619	339258	15739.32399242062	336455.749500998
620	339258	15866.555614213776	336354.998003992
621	339258	15476.683819247488	336551.000998004
622	339258	16135.547062985595	336337.1846307385
623	339258	15228.217597890145	336639.122754491
624	339258	17632.353848149978	335718.41117764474
625	339258	17409.914324237106	335765.4081836327
626	339258	17027.60137971244	335980.870259481
627	339258	15428.543776902638	336507.19760479045
628	339258	19800.061020536064	334781.4441117764
629	339258	16021.556453957315	336360.6946107784
630	339258	15572.016031773457	336440.02994011977
631	339258	17289.132598310698	335884.18962075847
632	339258	15009.289525402492	336674.46706586826
633	339258	18582.661859259562	335285.23353293416
634	339258	17086.89100378272	335829.9740518962
635	339258	14572.820427336172	336840.25548902195
636	339258	17915.836764221156	335604.5728542914
637	339258	16007.95968567917	336406.880239521
638	339258	17148.53072938806	335866.18163672654
639	339258	16168.763607416955	336280.751497006
640	339258	14433.7926675641	336907.6656686627
641	339258	15850.330768183436	336389.4351297405
642	339258	16598.819626953027	336144.8273453094
643	339258	15678.832247899818	336475.73652694613
644	339258	17351.301649231336	335788.53093812376
645	339258	15521.672311517008	336380.5838323353
646	339258	16201.715006722061	336279.6107784431
647	339258	18392.608225544747	335421.15568862273
648	339258	18002.220734626622	335519.01996007987
649	339258	16828.99543496453	336017.124750499
650	339258	16359.750629521373	336201.9351297405
651	339258	15543.40302335755	336488.7105788423
652	339258	19634.997947684034	334775.00598802394
653	339258	18133.534068112112	335436.9061876247
654	339258	16091.148509554929	336320.55988023954
655	339258	17256.27900209531	335937.95708582836
656	339258	17878.48021562832	335626.1467065868
657	339258	16691.23988048508	336094.05788423156
658	339258	17866.913131496425	335671.5848303393
659	339258	15814.125905471374	336361.8872255489
660	339258	16712.569685462753	336041.81836327346
661	339258	16346.282802539734	336205.04391217564
662	339258	16640.57698762802	336101.66966067866
663	339258	17027.177916916015	335915.619760479
664	339258	14463.879453340925	336904.8982035928
665	339258	17744.9555419735	335557.88522954093
