generation	best	sd	avg
158	288421	13814.526289299018	273958.5129740519
159	288421	14757.00614557336	274642.2774451098
160	288421	14520.401667780472	275370.48502994014
161	288421	14465.384635918	275524.4720558882
162	288421	15402.703690207547	275295.94810379244
163	288421	16031.541657219492	274492.28243512975
164	288421	16427.573647947687	274010.1107784431
165	292782	17299.303751257055	271571.7405189621
166	292782	17153.93508482087	271688.1087824351
167	292782	16755.93995794034	271333.2754491018
168	292782	16724.869320246013	270781.8243512974
169	292782	15203.072371445449	270356.6397205589
170	292782	15505.280895567503	271593.48003992013
171	292782	15094.109579285481	273708.42914171657
172	292782	15611.063847818628	272434.8393213573
173	292782	16354.482645379549	271595.0858283433
174	292782	16027.654936307536	271921.48003992013
175	292782	16144.074856279236	271516.24650698603
176	292782	15073.434911286724	273436.20758483035
177	292782	14252.57709716151	274196.26347305387
178	292782	15078.786399003939	274404.7415169661
179	292782	15032.935729762496	273660.4740518962
180	292782	15041.59153500594	274711.4071856287
181	292782	15292.752767233089	275834.40219560877
182	292782	15240.767930454813	276512.0538922156
183	292782	16149.290450713044	275226.0918163673
184	292782	16579.57762407314	274652.39221556886
185	292782	16655.97931712889	274916.15269461076
186	292782	16330.437789656307	275690.20658682636
187	294290	15011.218899905612	278106.6506986028
188	294290	16462.017660775782	275632.8363273453
189	294290	16892.28808983404	276162.60778443114
190	294290	16226.246676806093	276595.0349301397
191	294290	16295.263006110003	275760.5758483034
192	294290	16168.059794909157	276937.5848303393
193	294290	15897.488703965557	276761.64371257485
194	294290	16629.603077644395	275518.4001996008
195	294290	17640.113736939657	274578.23253493017
196	294290	17851.49081896404	275209.14471057884
197	294290	17660.95409300187	274542.41117764474
198	294290	17471.692029440343	274691.0548902196
199	294290	18117.62030648108	273691.26546906185
200	294290	17636.509024118077	273472.4880239521
201	294290	17946.832896244665	272862.5758483034
202	294290	17570.24739949958	272581.61477045907
203	294380	16520.19043085684	273274.7115768463
204	294380	17783.078694812997	273138.2984031936
205	294380	17529.380880873552	272067.90419161675
206	294380	17580.70184898932	272239.02095808386
207	294380	17262.487990295514	271399.3163672655
208	294380	17106.48516294615	271318.1876247505
209	294380	16214.307686711487	273729.36826347304
210	294380	16844.14628650703	273487.2225548902
211	294380	16671.761885004256	274161.6606786427
212	294380	16984.229594526096	273451.16866267467
213	294380	15919.253313104375	274653.9870259481
214	294380	15540.762613452298	275215.6736526946
215	294380	15577.865607822308	275158.1367265469
216	294380	16594.629520321956	274481.3363273453
217	294380	15854.133036684203	275530.6876247505
218	294380	15646.505659042949	277485.44810379244
219	294380	15407.825397587241	278079.14471057884
220	294380	15416.470693564044	279200.32035928144
221	294380	15785.882639278292	279293.69660678646
222	294380	16256.586946248197	278957.2894211577
223	294380	15965.07222572937	280649.07784431137
224	294380	16852.14781858436	280538.64471057884
225	294380	16267.37440325761	281890.29341317364
226	294380	16267.059217458691	281571.371257485
227	294380	17982.490006842203	279669.44111776445
228	294380	16936.123331993083	281618.10479041917
229	294380	16838.67377574465	280820.2245508982
230	297930	18421.446829313136	281077.83133732533
231	297930	18142.037237383865	280913.76946107787
232	297930	18516.191666826442	280770.498003992
233	297930	17709.029836764017	282964.16966067866
234	297930	18478.68551816655	281112.0349301397
235	297930	18191.054622615655	281648.6586826347
236	297930	18252.779031929203	281244.20758483035
237	297930	20110.200296208703	279529.6576846307
238	297930	20173.740817129397	276484.6586826347
239	297930	20467.278559583792	277379.6766467066
240	297930	19711.553623482614	277171.5938123753
241	297930	19488.723712798732	277542.05688622757
242	297930	20372.033961225196	276429.1137724551
243	297930	19185.19479435989	276887.9870259481
244	299381	18737.900731563364	277816.43113772455
245	299381	18541.699435053542	279552.98602794413
246	299381	17609.262336649936	280633.3343313373
247	299381	18140.22079940797	280642.2235528942
248	299381	18199.761706793983	281241.1367265469
249	299381	17807.49010328009	283126.94710578845
250	299381	18541.912721501045	281537.5369261477
251	299381	19412.776348603802	279928.97704590816
252	299381	18788.6797932763	280835.94211576844
253	299381	19715.22661351162	278407.5628742515
254	299381	19224.643844333586	279772.09780439123
255	299381	18593.46422728544	281938.7215568862
256	299381	18100.499535220024	282134.4760479042
257	299381	17379.222515142093	285470.7415169661
258	299381	18366.24916690572	284373.5718562874
259	299381	17637.00224399556	283829.60778443114
260	299381	18400.107179138307	283653.3882235529
261	299381	18697.295821799635	283207.6467065868
262	299381	19890.41474135204	280428.81736526947
263	299381	19121.400968830454	281327.44810379244
264	299381	20243.08688444335	279701.8233532934
265	299381	20132.425879509767	278575.43113772455
266	299381	19283.483997421063	280960.2025948104
267	299381	19941.4352409252	280032.1117764471
268	299381	19829.057980479633	280456.8982035928
269	299381	20086.09693740354	279370.99301397207
270	302100	18700.60436755416	280783.60479041917
271	302100	18177.45960114954	281286.00499001995
272	302100	17905.154943192945	282585.39421157684
273	302100	17150.441452451265	283539.6856287425
274	302100	18612.93027233728	283650.34431137727
275	302100	18461.961439085324	284035.08083832334
276	302100	19799.338623970463	283538.58882235526
277	302100	19033.605160615654	284475.5828343313
278	302100	19110.398696257107	283707.0758483034
279	302100	18087.81660980404	284465.74650698603
280	302100	19063.335233564714	282667.39520958083
281	302100	18344.267748039536	284281.99500998005
282	302100	19608.445014513418	282526.0768463074
283	302100	19114.421840498904	283683.61676646705
284	302100	18355.929695630915	285434.9920159681
285	302100	20393.536862527995	279493.8053892216
286	302100	19558.510038269782	281641.85528942116
287	302100	18884.27346828627	283685.9131736527
288	302100	18552.689968762643	284346.5489021956
289	302100	19697.224663548714	284106.05688622757
290	302100	20794.779771119323	283021.74351297406
291	302100	20658.740106153666	282522.9750499002
292	302100	21356.33552879425	280257.33033932134
293	302100	19810.972283517538	284582.5858283433
294	302100	20158.01200374084	283315.5399201597
295	302100	20539.30185905757	281953.3512974052
296	302100	19876.05180624341	282121.14171656687
297	302100	20815.05550955038	281076.6137724551
298	302100	19895.163635358185	282794.3872255489
299	302100	20331.32220909466	281929.2864271457
300	302100	19855.837751515366	282458.67065868265
301	302100	21179.819487457684	279864.2215568862
302	302100	20933.666644061457	279889.0119760479
303	302100	20376.707963813828	280672.001996008
304	302100	20644.39556340456	280683.83133732533
305	302100	19996.05480349451	281058.52095808386
306	302100	19790.137118031143	280891.4171656687
307	302100	21492.751062856674	279111.4820359281
308	302100	21002.54432018012	279518.8053892216
309	302100	21299.668950084928	280736.74451097805
310	302100	19472.882560088874	284002.65568862273
311	302100	19167.101355264298	284693.11676646705
312	302100	18948.678455865127	285394.002994012
313	302100	20278.007186771796	284224.9241516966
314	302100	19893.0748888348	283141.04091816366
315	303296	19512.521246882676	283651.4161676647
316	303296	19753.499884426274	285047.84431137727
317	303296	19281.17957407465	286735.4451097804
318	303296	20822.62594605939	285075.0469061876
319	303296	21341.21545767188	283310.00399201596
320	303296	20449.656900525704	284003.2105788423
321	303296	19148.939307014396	287208.51397205587
322	303296	20448.07558766772	286582.48303393216
323	303296	21843.105453128115	282816.36526946106
324	303296	21009.883855160533	282025.76347305387
325	303296	20862.901275640023	282518.54191616765
326	303296	21915.25697611005	280132.3413173653
327	303296	20716.138098366057	281628.6736526946
328	303296	21678.303114788436	280905.4231536926
329	303296	21464.331629004537	281153.0618762475
330	303296	21288.584278529346	281678.3273453094
331	303296	21524.504377509067	280440.25449101796
332	303296	21222.468824161344	280441.40518962074
333	305128	21329.913288697753	280034.19660678646
334	305128	20993.1943935722	279347.8363273453
335	305128	20435.58974358079	277594.42015968065
336	305128	20084.124709047897	278810.9101796407
337	305128	19877.908806219926	280878.126746507
338	305128	20527.814070099495	278151.28243512975
339	305128	20230.910268345957	278684.5658682635
340	305128	19728.21506595231	281618.125748503
341	305128	18624.210026773606	282899.16866267467
342	305128	19526.133164305942	281189.9620758483
343	305128	20546.631849177575	281001.6626746507
344	305128	20101.019432463425	282208.16866267467
345	305128	20758.547909644985	280882.6487025948
346	305128	21419.495872876854	280646.15269461076
347	305128	20632.15065902073	278776.86726546905
348	305128	19099.55121641026	282666.4131736527
349	305128	20486.05244850948	282597.5499001996
350	305128	20174.43184493792	282843.63473053894
351	305128	20253.26714597714	282531.9600798403
352	305128	20835.59258408758	281927.4101796407
353	305128	20764.822591064905	280980.15269461076
354	305128	19718.184598882475	285911.0389221557
355	305128	20757.921592219012	284503.8642714571
356	305128	22543.879391196395	282829.2215568862
357	305128	22764.980694001708	282317.1367265469
358	305128	22539.719053523593	282907.56087824353
359	305128	21641.735459272517	282854.79241516965
360	305128	22031.41845715803	281306.84730538924
361	305128	22856.22212501124	280304.9271457086
362	305128	21758.931157088264	280396.5499001996
363	305128	21150.098691443905	281856.49500998005
364	305128	21719.20357307385	282381.68962075847
365	305128	21314.093163846446	284492.34530938126
366	305128	21898.471126761273	285012.60578842316
367	305128	21085.499740141415	283158.0469061876
368	305128	21095.024007421278	283162.7584830339
369	305128	21995.22506006882	279955.65469061874
370	305128	22073.59256441559	278217.65469061874
371	305128	21537.23245005808	279370.68163672654
372	305128	20366.45090737157	282601.3602794411
373	305128	19446.80648650674	284202.67964071856
374	305128	20402.845409520807	283776.56986027944
375	305128	20347.143244726794	284616.9341317365
376	305128	21472.20288856623	282369.0189620759
377	305128	20771.857006527636	285257.8273453094
378	305128	22163.299481292775	282059.5558882236
379	305128	22602.212479453414	280884.0259481038
380	305128	22129.981531014048	281868.3243512974
381	305128	22607.800728012993	279763.59580838325
382	305128	22269.903204735452	281558.4261477046
383	305128	21625.887883948635	282335.56786427146
384	305128	21282.567365543335	280395.2954091816
385	305128	21281.4918806752	279477.3972055888
386	305128	21119.752906627367	278696.1676646707
387	305128	21151.61241721124	275549.5269461078
388	305128	20718.655691412478	275613.9161676647
389	305128	20567.175934960964	275619.81736526947
390	305128	19501.97581597584	275618.629740519
391	305128	20363.583096819202	274930.47005988023
392	305128	19829.18759513546	273533.94311377243
393	305128	19588.47178177989	274744.6676646707
394	305128	19751.64097808906	275042.123752495
395	305128	20056.66468406371	274356.3612774451
396	305128	19706.00662507803	274425.8123752495
397	305128	20181.565002042797	276766.56986027944
398	305128	21049.33469162657	275273.27345309383
399	305128	20504.603995741065	273774.5728542914
400	305128	20281.148311114895	275609.8872255489
401	305128	19047.17336291062	276469.9540918164
402	305128	20095.220282799513	277554.49301397207
403	305128	19655.054628254788	277363.77245508984
404	305128	19749.00355646247	278198.9810379241
405	305128	19798.71802270465	275250.9361277445
406	305128	20367.620919396137	276930.8522954092
407	305128	20230.7227776562	276093.49600798404
408	305128	20344.36716652995	274322.79041916167
409	305128	19745.091964850868	272967.4141716567
410	305128	19144.410567489893	273794.74451097805
411	305128	19413.584550243417	274098.5628742515
412	305128	19307.045077163275	272939.35429141717
413	305128	18720.091917323993	272837.08083832334
414	305128	17947.684136970496	273811.3153692615
415	305128	17911.33487617858	272952.33033932134
416	305128	18235.912590801465	273808.4441117764
417	305128	17929.352364547143	274558.51397205587
418	305128	18025.192071027785	273273.0189620759
419	305128	18873.37336537951	274036.77045908186
420	305128	18417.38773883748	275183.98602794413
421	305128	17474.2448538416	276113.7125748503
422	305128	19059.11266130701	273140.1646706587
423	305128	18534.388686988732	274435.64171656687
424	305128	19112.113621731147	276910.8053892216
425	305128	19051.35340991056	279004.47904191614
426	305128	19603.814096515434	281657.5928143713
427	305128	19557.022540443428	281182.52095808386
428	305128	19707.60660303315	282231.6746506986
429	305128	20573.38243360235	282096.52195608785
430	305128	21252.064570780807	283281.1636726547
431	305128	21599.06714386262	283720.21756487025
432	305128	20791.723918710402	283624.0748502994
433	305128	20773.14102964236	283473.872255489
434	305128	22016.3532160141	280799.6876247505
435	305128	21734.832683995824	278445.24451097805
436	305128	21903.833084221595	278929.7125748503
437	305128	22513.653631710942	277456.5
438	305128	22054.368435964512	278161.0249500998
439	305128	22738.966601812535	275189.49401197606
440	305128	22425.212003045544	273311.0089820359
441	305128	21619.71118942478	272847.7415169661
442	305128	21876.986923209344	274462.63173652696
443	305128	21274.852240059736	278213.51696606784
444	305128	21716.399284652733	275971.4880239521
445	305128	22015.094622153843	276006.43013972056
446	305128	20473.737038949388	274348.4540918164
447	305128	20521.696095295745	276210.51397205587
448	305128	20073.06970388333	276000.4530938124
449	305128	19662.50594701546	278381.2594810379
450	305128	19824.60520346231	279452.24750499
451	305128	20507.28997008872	275654.9011976048
452	305128	20038.92910145005	278367.82834331336
453	305128	20577.96044596947	276537
454	305128	21075.270013528803	277215.9181636727
455	305128	20872.885038929075	276429.05289421155
456	305128	21038.91940102276	276688.7864271457
457	305128	21094.75274958998	276588.9900199601
458	305128	21234.413372854102	277747.0738522954
459	305128	21407.607915791054	276631.73552894214
460	305128	20556.02864523877	274590.1357285429
461	305128	20842.857668397708	274009.9441117764
462	307968	20553.258076340582	272630.8163672655
463	307968	19402.744601680086	274411.4510978044
464	307968	18851.799074480972	274055.4131736527
465	307968	19214.73392270963	273128.06886227545
466	307968	19494.21358347341	274874.32934131735
467	307968	19416.9014154883	276124.5558882236
468	307968	19858.47276782732	277209.19161676645
469	307968	19685.048679583033	276906.38423153694
470	307968	20233.224421243067	276065.88123752497
471	307968	19907.571918328842	272536.4141716567
472	307968	19788.64446028687	271980.9720558882
473	307968	19447.110534605818	272820.04091816366
474	307968	19612.022796808495	272745.4011976048
475	307968	19578.976167627436	268473.7864271457
476	307968	18857.616913592483	266926.42914171657
477	307968	17709.005091584033	266539.9231536926
478	307968	16811.755598052892	267770.00698602793
479	307968	17239.82568851109	270783.14471057884
480	307968	16891.17969351822	271246.6956087824
481	307968	18118.49016911309	271321.1127744511
482	307968	17939.782011676853	271897.63173652696
483	307968	17776.878023189704	275176.8982035928
484	307968	17812.48872084953	277669.45908183634
485	307968	18213.849490820216	278818.05888223555
486	307968	18825.878586527284	280729.2874251497
487	307968	18873.00363823442	282787.65269461076
488	307968	19053.573232455743	282349.46806387225
489	307968	20111.287469522867	280051.57085828343
490	307968	20629.40939813489	279449.18962075847
491	307968	21772.46493672059	276055.70558882237
492	307968	19959.57528378954	276687.58782435127
493	307968	20387.548186712273	276422.3003992016
494	307968	20562.32794816275	276465.26347305387
495	307968	20842.825505872726	273390.5718562874
496	307968	19461.428245148574	276543.94011976046
497	307968	19406.62884356052	276611.43912175647
498	307968	19073.29208526302	277349.1876247505
499	307968	19371.380325858485	279046.89421157684
500	307968	19295.291384541317	280020.2624750499
501	307968	19878.52786828976	278917.75648702594
502	307968	19112.736280869216	280007.94710578845
503	307968	18588.679011231055	280881.00598802394
504	307968	19666.71024598567	279804.4161676647
505	307968	18803.43988790021	282338.6377245509
506	307968	20420.773449059692	279865.86626746505
507	307968	20799.580374283974	279624.6497005988
508	307968	19115.370057876346	281250.21656686626
509	307968	19638.853836140956	282449.14371257485
510	307968	20148.578111195995	280663.2774451098
511	307968	21049.4879261852	277688.78243512975
512	307968	20350.578261143255	277032.4550898204
513	307968	20999.11817909704	275831.00399201596
514	307968	20153.139986194725	277168.50598802394
515	307968	19587.347191007124	277200.7594810379
516	307968	20019.38646372829	277867.502994012
517	307968	19422.37405349958	278055.07784431137
518	307968	19916.417254381286	277275.88123752497
519	307968	19408.201646425674	280210.57085828343
520	307968	20324.9801931819	277109.0538922156
521	307968	20936.056703759237	275776.0259481038
522	307968	20748.36149110945	276839.73253493017
523	307968	19901.011571383795	279530.9101796407
524	307968	19691.523338812563	280762.9600798403
525	307968	20454.52187350223	281119.876247505
526	307968	21435.195719777475	280544.98303393216
527	307968	20587.118906947806	280728.21956087823
528	307968	20997.86810941761	278561.15269461076
529	307968	21585.4628234645	279019.97704590816
530	307968	21251.534601878364	279306.69660678646
531	307968	21747.717624210738	280497.19660678646
532	307968	21304.84901997388	283028.2884231537
533	307968	21057.445970453016	282660.13273453095
534	307968	20658.029242029883	283910.8123752495
535	307968	20611.255128732457	283758.9271457086
536	307968	20279.532221581445	284142.06087824353
537	307968	21117.22351841911	284374
538	307968	21239.77710648371	286116.94211576844
539	307968	21743.83233442057	285986.3882235529
540	307968	22447.653552134205	285814.0189620759
541	307968	21891.037910400228	287156.30239520955
542	307968	22301.037689024557	286310.59580838325
543	307968	20734.718379310605	288526.5538922156
544	307968	20209.136038723664	289318.61576846306
545	307968	21669.54318166055	286671.0918163673
546	307968	22760.41641743595	287118.24351297406
547	307968	22127.05822118957	289112.7844311377
548	307968	22197.765279126543	288703.5768463074
549	307968	22299.194532595662	289005.46606786427
550	307968	22299.85069761158	288982.5399201597
551	307968	22301.756223370372	288860.60578842316
552	308373	22611.69874300643	289762.67864271457
553	308889	22334.23683017397	291535.8243512974
554	308889	23454.854693427184	289603.68962075847
555	308889	23743.147438163047	288934.24750499
556	308889	22503.579353235753	291847.1576846307
557	308889	22742.254169272073	289309.31037924153
558	308889	22183.064680530184	289806.1037924152
559	308889	24006.58461299608	286446.2125748503
560	308889	23813.91099442107	286015.5379241517
561	308889	24336.02066556249	286718.9331337325
562	308889	25052.440873360596	285872.81836327346
563	308889	25068.763816917846	287544.5279441118
564	308889	24679.872375458857	289512.124750499
565	308889	23716.028762252856	290481.7794411178
566	308889	23777.012504811497	290705.8982035928
567	308889	22503.533432415265	293147.01497005986
568	309474	22738.194890772702	293354.9341317365
569	309924	23433.04514593696	293331.5129740519
570	309924	22561.64229404689	294149.3862275449
571	310202	23368.81345214907	292922.28343313374
572	311581	23844.77675336205	292451.69061876246
573	311581	25254.91912441698	289673.79241516965
574	311581	24975.325391186736	289036.4081836327
575	311581	24966.830515093443	287513.2225548902
576	311581	25270.76025000967	286664.9231536926
577	311581	24445.504969331803	289007.65369261475
578	311581	23838.147124119798	291408.40518962074
579	311581	23159.685880281228	291333.5558882236
580	311805	22144.740148555415	294619.4151696607
581	311805	22530.03536592899	295193.3133732535
582	311805	23595.188398176215	293452.67165668664
583	311805	22569.869529742653	294913.28043912177
584	311805	23350.59872132963	293245.1037924152
585	312112	23517.281598007317	292395.1766467066
586	312112	23483.51152439232	292299.1736526946
587	312112	24528.105912704	289564.497005988
588	312112	25376.1966378921	287889.07884231536
589	312112	25936.14252941882	283504.9630738523
590	312112	25443.11078556347	278040.4600798403
591	314062	24171.848804867506	280260.5668662675
592	314062	23216.530868740047	283163.45808383235
593	314062	23910.832289607595	281233.67864271457
594	314062	22592.462086401425	283979.86826347304
595	314062	23655.865207957027	284154.69660678646
596	314062	23941.229570993375	286445.4890219561
597	314062	23832.138007181675	286126.53393213573
598	314062	23832.445950023986	286139.01497005986
599	314062	24464.77264870142	286839.622754491
600	314062	23559.69982675146	286420.0379241517
601	314062	22646.30477004061	287426.05189620756
602	314062	22544.29067674483	288350.4061876247
603	314062	23638.44067808108	287246.6886227545
604	314062	23422.41714535188	289681.98602794413
605	314062	22217.10263728067	290289.4620758483
606	314062	21776.777391777865	292876.0858283433
607	314062	23407.029728774887	290680.49500998005
608	314062	23422.066966922135	290635.20958083833
609	314062	24535.975835678524	289054.19161676645
610	314062	24231.685910423814	289654.3622754491
611	314062	23748.083068355674	290250.81836327346
612	314062	22688.808446388648	292528.0369261477
613	314062	22918.566134637167	293347.124750499
614	314062	24687.946844230686	291369.23652694613
615	314062	24411.670820330284	292562.94910179643
616	314062	23863.43928584099	294199.2574850299
617	314062	23772.894301105775	294125.999001996
618	314062	22987.09251750926	296751.3602794411
619	314062	23606.1119364704	294784.07784431137
620	314062	23774.204204317564	293804.8522954092
621	314062	24894.946091289177	292639.0768463074
622	314062	25358.322195262972	290204.69261477044
623	314062	26895.83063712669	286580.4381237525
624	314062	26014.439811055672	286753.7874251497
625	314062	26130.84467313497	286258.38323353295
626	314062	24659.374415469367	286864.2145708583
627	314661	25562.791188853058	288033.19660678646
628	314661	24625.409832710346	289266.0249500998
629	314661	25011.505180310665	288194.64271457086
630	314661	25180.09078084895	287355.7255489022
631	314661	24151.73529634414	288351.5
632	314661	24027.16561677687	288088.6866267465
633	314661	25529.93067612384	284546.47804391215
634	314661	23539.81292392036	289378.4710578842
635	314661	24851.125655447926	285867.5359281437
636	314661	24982.841173107674	285218.98602794413
637	314661	23670.308091082672	288910.9900199601
638	314661	24520.63690793775	289118.4151696607
639	314661	24284.458165760476	289725.99500998005
640	314661	23732.00895390372	289652.376247505
641	314661	24822.43322916672	288932.0119760479
642	314661	23896.41361812776	289265.50698602793
643	314661	23688.861005272338	291103.61676646705
644	314661	23894.904309370446	289755.2235528942
645	314661	22825.989274903503	291859.5459081836
646	314661	23925.418305089872	290599.0489021956
647	314661	23659.65493395141	291013.26946107787
648	314661	23039.524131537633	294246.6027944112
649	314661	25247.493793431215	291356.94710578845
650	314661	24002.619208067867	291902.5119760479
651	314661	23279.136984265842	292016.5868263473
652	314661	24032.772433236725	291663.88423153694
653	314661	24488.441959153322	292021.94011976046
654	315145	25042.994626351494	292847.69261477044
655	315145	24737.73211860457	292657.1836327345
656	315145	24371.721606246847	292983.08083832334
657	315145	24581.376200221475	294712.98303393216
658	315145	23991.703542338157	295874.48602794413
659	315145	23988.154549118837	296495.74351297406
660	315145	23277.47568170669	297917.97904191614
661	315145	24581.129172112545	295172.5838323353
662	315145	25177.269803893534	294182.9281437126
663	315145	24242.002414303442	294538.29441117763
664	315145	25805.75823732768	291182.43013972056
665	315145	25480.818609427497	290795.9081836327
