generation	best	sd	avg	cv	catastrophe
135	2300	4.080552547254977	2292.66	17.79833271071584	NaN
136	2300	4.5516119910611605	2296.3	19.821504119937117	NaN
137	2300	2.753803613810241	2299.18	11.977329368776003	NaN
138	2301	0.4020151261036854	2300.2	1.7477398752442632	NaN
139	2301	0.5000000000000006	2300.45	2.173487795866029	NaN
140	2301	0.4292346959909279	2300.76	1.8656213424734776	NaN
141	2301	0.21904291355759023	2300.95	0.9519672898480639	NaN
142	2301	0	2301	0	2301
143	2301	390.36399693236325	1629.52	2395.576592692101	NaN
144	2301	343.4810208980574	1944.02	1766.859501949864	NaN
145	2301	198.6706314430489	2200.98	902.6462368719792	NaN
146	2301	33.974981882841284	2294.94	148.04300714982216	NaN
147	2301	17.213393305531273	2297.89	74.90956183947566	NaN
148	2301	17.144660799776528	2298	74.60687902426687	NaN
149	2301	10	2300	43.47826086956522	NaN
150	2301	0	2301	0	2301
151	2301	377.80146515161516	1605.18	2353.639250125314	NaN
152	2301	323.6133439208532	1875.86	1725.1465670191442	NaN
153	2301	196.5528635808143	2134.61	920.7905124627649	NaN
154	2301	78.02773140805047	2263.42	344.73377193826366	NaN
155	2301	26.05204387181533	2293.91	113.57047081975897	NaN
156	2301	0.17144660799776543	2300.97	0.7451057945030376	NaN
157	2301	41.31218789518259	2294.49	180.04954432219182	NaN
158	2301	0	2301	0	2301
159	2301	377.3063251925456	1582.24	2384.633969515027	NaN
160	2301	361.85232157091735	1844.22	1962.088696418634	NaN
161	2301	219.8863995040818	2111.54	1041.355595935108	NaN
162	2301	67.12660358673686	2264.67	296.40788100136825	NaN
163	2301	63.46336253176619	2291.24	276.98260562737295	NaN
164	2301	25.581075312453436	2292.95	111.56403459496909	NaN
165	2301	19.898642154578276	2296.94	86.63109247337012	NaN
166	2301	9.999489885979072	2299.99	43.4762320096134	NaN
167	2301	0	2301	0	2301
168	2301	435.46621608746574	1517.23	2870.139768442924	NaN
169	2301	374.92004534839214	1901.7	1971.4994234021776	NaN
170	2301	221.5413033520141	2171.42	1020.2600296212345	NaN
171	2301	139.2638655302381	2263.2	615.3405157751772	NaN
172	2301	10.097084287610532	2299.78	43.90456603505784	NaN
173	2301	10.39179940864406	2299.48	45.19195387063188	NaN
174	2301	17.224187245342716	2297.79	74.95979721968811	NaN
175	2301	1.0078479923865389	2300.88	4.3802718628808925	NaN
176	2301	0	2301	0	2301
177	2301	401.3155612444771	1556.39	2578.502568408157	NaN
178	2301	361.4022268829559	1871.31	1931.279301040212	NaN
179	2301	273.1302275694165	2066.4	1321.7684261005443	NaN
180	2301	74.43697354341475	2279.84	326.5008664792913	NaN
181	2301	31.90111615792168	2297.66	138.84176143520662	NaN
182	2301	22.12375431635656	2295.21	96.39098085297886	NaN
183	2301	13.48536056228936	2298.94	58.65903660943461	NaN
184	2301	0	2301	0	2301
185	2301	377.56149154672795	1554.63	2428.6260495856113	NaN
186	2301	316.9053166120279	1795.99	1764.5160419157562	NaN
187	2301	245.86024012997237	2054.07	1196.9418770050308	NaN
188	2301	134.41061616320988	2196.22	612.00888874161	NaN
189	2301	37.57163662642176	2285.78	164.37118456903883	NaN
190	2301	15.907104060637778	2297.88	69.22512951345492	NaN
191	2301	2.361539473917107	2300.67	10.264572815384678	NaN
192	2301	0	2301	0	2301
193	2301	421.58200024347934	1583.97	2661.552934989169	NaN
194	2301	350.87283301717	1925.05	1822.6686736301397	NaN
195	2301	147.2631808852588	2218.4	663.8260948668355	NaN
196	2301	39.20804261960299	2288.39	171.33461787371468	NaN
197	2301	51.44684812326389	2288.64	224.79222648937315	NaN
198	2301	23.8683256575942	2295	104.00141898733857	NaN
199	2301	14.069448956494144	2298.99	61.1983912783185	NaN
200	2301	0	2301	0	2301
201	2301	396.82064747518666	1667.6	2379.5913137154394	NaN
202	2301	330.8911805009818	1918.58	1724.6671001521013	NaN
203	2301	165.91164010771612	2191.88	756.9376065647577	NaN
204	2301	48.77129061116578	2284.26	213.51024231552353	NaN
205	2301	41.24212321489678	2287.58	180.28712969555943	NaN
206	2301	107.26753111880234	2284.2	469.6065629927429	NaN
