generation	best	sd	avg	cv	catastrophe
35	2309	0.27265992434429087	2308.92	1.1808981010355095	NaN
36	2309	0	2309	0	2309
37	2309	351.4893005254049	1683.33	2088.0593854170297	NaN
38	2309	274.5700138858075	1909.88	1437.6296619986986	NaN
39	2309	178.08149167380554	2154.05	826.7286816638682	NaN
40	2309	65.50393927548228	2283.96	286.7998532175795	NaN
41	2309	73.94298308477114	2292.97	322.4768884231854	NaN
42	2309	0.21904291355759026	2308.95	0.9486689341804294	NaN
43	2309	0	2309	0	2309
44	2309	363.58138821807967	1651.22	2201.895496772566	NaN
45	2309	294.0058988963633	1874.31	1568.6087087854373	NaN
46	2309	235.14205356238463	2040.65	1152.2899740885728	NaN
47	2309	114.26466000147437	2223.46	513.904725074768	NaN
48	2309	56.37046561755009	2281.63	247.06225644626903	NaN
49	2309	70.71267798834121	2275.4	310.77031725560875	NaN
50	2309	31.234764366815746	2300.84	135.75374370584544	NaN
51	2309	38.773388510235435	2298.91	168.65988016162197	NaN
52	2309	0	2309	0	2309
53	2309	367.79876620815696	1614.87	2277.575075443577	NaN
54	2309	307.6194645166249	1838.32	1673.3727779528313	NaN
55	2309	273.4629291812031	1967.19	1390.11955724258	NaN
56	2309	143.73289586429178	2183.81	658.17491386289	NaN
57	2309	53.14904809242885	2279.37	233.1742897924815	NaN
58	2309	27.96741249411825	2302.84	121.44748438501263	NaN
59	2309	23.502417670606473	2304.4	101.98931466154518	NaN
60	2309	20.07561463642653	2306	87.05817275119918	NaN
61	2309	21.85905262856059	2305.4	94.81674602481387	NaN
62	2309	20.043135301825245	2306.3	86.90601960640525	NaN
63	2309	0	2309	0	2309
64	2309	333.0991327251126	1700.41	1958.9342142489904	NaN
65	2309	277.861676945835	1912.14	1453.1450466275219	NaN
66	2309	195.7135445367834	2106.08	929.2787763844839	NaN
67	2309	112.10055911339317	2248.3	498.60142824975827	NaN
68	2309	85.03532005329113	2285.38	372.0839425097407	NaN
69	2309	76.22706643027568	2284.8	333.6268663790077	NaN
70	2309	0.9000000000000004	2308.91	3.8979431853125517	NaN
71	2309	39.141029649463775	2300.6	170.13400699584358	NaN
72	2309	0	2309	0	2309
73	2309	386.85934736860713	1648.13	2347.262335911652	NaN
74	2309	308.5750541446992	1915.96	1610.5506072397086	NaN
75	2309	244.82714970428268	2084.99	1174.2365656635413	NaN
76	2309	111.29927758938592	2248.81	494.9252164006116	NaN
77	2309	79.75106218221748	2288.48	348.4892250848488	NaN
78	2309	4.350780726409105	2307.6	18.85413731326532	NaN
79	2310	2.4827485583603526	2308.76	10.753601753150402	NaN
80	2310	0.49020713000019767	2309.39	2.1226693196047344	NaN
81	2310	0.45126085985421305	2309.72	1.9537470336413638	NaN
82	2310	0	2310	0	2310
83	2310	324.44232121901075	1621.22	2001.2232838171917	NaN
84	2310	281.42554427360886	1804.08	1559.9393833622062	NaN
85	2310	266.1787650236114	2007.58	1325.8687824326373	NaN
86	2310	167.59825822966113	2203.66	760.5449943714599	NaN
87	2310	33.41190134540614	2302.22	145.12905519631548	NaN
88	2310	1.0039819709436022	2309.89	4.346449272232021	NaN
89	2310	0	2310	0	2310
90	2310	395.0558911998619	1636.12	2414.5899518364295	NaN
91	2310	343.15588986271933	1896.57	1809.3499837217678	NaN
92	2310	215.43940791983357	2154.23	1000.0761660539198	NaN
93	2310	74.11205002964067	2271.7	326.2404808277531	NaN
94	2310	38.16786288981553	2295.39	166.2805139423607	NaN
95	2310	14.883829609290201	2307.37	64.50560425631868	NaN
96	2310	26.403244367526366	2302.8	114.65713204588485	NaN
97	2310	20.703778994339782	2305.8	89.79000344496393	NaN
98	2310	0	2310	0	2310
99	2310	380.20612312350517	1628.97	2334.027779047528	NaN
100	2310	334.5888142877234	1915.61	1746.643702464089	NaN
101	2310	230.16055419439422	2096.59	1097.7852331375911	NaN
102	2310	140.17596265070026	2238.05	626.3307908701782	NaN
103	2310	83.58423501734252	2275.17	367.37577858947907	NaN
104	2310	23.24115993558659	2304.5	100.85120388625121	NaN
105	2310	11.998804654269266	2308.78	51.97032482206735	NaN
106	2310	0	2310	0	2310
107	2310	333.4256138931142	1641.92	2030.705600109105	NaN
108	2310	300.2993617486835	1864.48	1610.6333226888114	NaN
109	2310	240.48912174310018	2023.85	1188.2754242809506	NaN
110	2311	123.23143374409896	2224.44	553.9885712543335	NaN
111	2311	119.00322506452315	2266.49	525.0551516420684	NaN
112	2311	124.24227350323449	2267.17	548.0059876552464	NaN
113	2311	63.50806120788009	2298.17	276.3418772670433	NaN
114	2311	0.5009082659620326	2310.54	2.167927263592202	NaN
115	2311	21.207629178046602	2308.71	91.85921652371498	NaN
116	2311	0	2311	0	2311
117	2311	321.5193192115563	1533.29	2096.924386199325	NaN
118	2311	287.31341332201583	1665.95	1724.622067421086	NaN
119	2311	240.3317696330419	1849.79	1299.2381277498628	NaN
120	2311	199.26873256428814	1962.95	1015.1493036719638	NaN
121	2311	168.4860393461294	2051.7	821.2021218800477	NaN
122	2311	170.04040399240114	2122.72	801.0496155517503	NaN
123	2311	96.04502100893133	2231.02	430.49825196067866	NaN
124	2311	60.82906917392093	2281.69	266.59655419413207	NaN
125	2311	56.00519817143961	2292.94	244.25060477570108	NaN
126	2311	1.0115993936995686	2310.87	4.377569459552327	NaN
127	2311	0.9999999999999987	2310.9	4.327318360811799	NaN
128	2311	0.999999999999999	2310.9	4.327318360811801	NaN
129	2311	0	2311	0	2311
130	2311	348.1839778396507	1635.72	2128.6282361262975	NaN
131	2311	327.95374088675396	1864.98	1758.4839563252901	NaN
132	2311	231.35845532092583	2098.35	1102.5732376435096	NaN
133	2311	109.3001959206059	2259.65	483.70409541568785	NaN
134	2311	59.384468941930855	2290.1	259.3095015149158	NaN
135	2311	1.7144660799776499	2310.7	7.419682693459341	NaN
136	2311	0.999999999999999	2310.9	4.327318360811801	NaN
137	2311	1.7144660799776514	2310.7	7.419682693459348	NaN
138	2311	0.9999999999999998	2310.9	4.3273183608118035	NaN
139	2311	0	2311	0	2311
140	2311	365.7004319926297	1690.11	2163.7670447049586	NaN
141	2311	281.7143879244303	2004.56	1405.367701263271	NaN
142	2311	192.3578365253865	2192.59	877.308737727466	NaN
143	2311	51.179458474049646	2296.58	222.85075405189303	NaN
144	2311	1.4070529413628972	2310.8	6.089029519486313	NaN
145	2311	0	2311	0	2311
146	2311	341.09405438880634	1565.76	2178.4568157879007	NaN
147	2311	290.6611161549554	1841.88	1578.0676056798236	NaN
148	2311	218.46839310957267	2068.16	1056.3418357843334	NaN
149	2311	145.81111726885553	2229.63	653.9700186526711	NaN
150	2311	39.53120618734349	2297.47	172.0640799981871	NaN
151	2311	10.030760769560873	2309.9	43.425086668517565	NaN
152	2311	36.09171258297001	2302.12	156.77598293299224	NaN
153	2311	30.276401785061974	2307.19	131.2263046609164	NaN
154	2311	34.219310514988685	2302.78	148.59999876231635	NaN
155	2311	0	2311	0	2311
156	2311	401.7948524238998	1620.74	2479.0827179183566	NaN
157	2311	313.5927481897051	1903.82	1647.1764567538166	NaN
158	2311	172.6928247414227	2149.42	803.4391823907039	NaN
159	2311	79.7421957170592	2266.52	351.8265698827242	NaN
160	2311	19.176648257290367	2306.44	83.14392855348662	NaN
161	2311	1.4070529413628974	2310.8	6.0890295194863135	NaN
162	2311	0	2311	0	2311
163	2311	332.9122508524983	1684.67	1976.1273771866197	NaN
164	2311	252.82538071030993	1935.44	1306.2940763356648	NaN
165	2311	194.21314205134146	2108.27	921.1967255206471	NaN
166	2311	91.65412531287772	2241.31	408.9310506484053	NaN
167	2311	44.019949563759845	2297.04	191.63771446626896	NaN
168	2311	1.4150704019320886	2310.76	6.123831128858421	NaN
169	2311	1.4070529413628974	2310.8	6.0890295194863135	NaN
170	2311	1.407052941362897	2310.8	6.089029519486311	NaN
171	2311	1.9694638556693242	2310.6	8.523603633988248	NaN
172	2311	0	2311	0	2311
173	2311	343.28774336913744	1574.1	2180.8509203299504	NaN
174	2311	293.4221867837702	1798.31	1631.6552028502883	NaN
175	2311	194.74326637391036	2008.64	969.527971034682	NaN
176	2311	149.06306712193324	2109.6	706.5939852196304	NaN
177	2311	133.3909178681104	2198.88	606.6311843670886	NaN
178	2311	153.05095045227077	2223.15	688.4418525617739	NaN
179	2311	79.40701951008329	2287	347.2104045040808	NaN
180	2311	22.57998353776318	2303.73	98.01488689109912	NaN
181	2311	22.13286554817828	2305.57	95.99736962303587	NaN
182	2311	3.247936407796635	2310.58	14.056801356354832	NaN
183	2311	5.4090832696661115	2309.88	23.417161366244613	NaN
184	2311	10	2310	43.29004329004329	NaN
185	2311	14.07052941362897	2309	60.937762726847	NaN
186	2311	0	2311	0	2311
187	2311	333.04500787840556	1605.55	2074.33594642587	NaN
188	2311	273.6867478698886	1790.22	1528.7883493084012	NaN
189	2311	243.64757708251852	1944.86	1252.776945808534	NaN
190	2311	168.12291649416815	2150.41	781.817962593962	NaN
191	2311	79.33538576413072	2264.24	350.38417201414484	NaN
192	2311	103.6447877136232	2282.98	453.98903062498664	NaN
193	2311	23.39834018113942	2305.95	101.46941686133447	NaN
194	2311	17.144660799776528	2308	74.28362564894509	NaN
195	2311	0	2311	0	2311
196	2311	377.5978545992811	1666.04	2266.4393087757867	NaN
197	2311	314.1553048343376	1898	1655.1912794222212	NaN
198	2311	216.88105453953744	2114.61	1025.6314617803635	NaN
199	2311	88.32881635106287	2269.2	389.2509093559972	NaN
200	2311	68.02447866003605	2296.06	296.26611961375596	NaN
201	2311	85.53258933519929	2288.88	373.68752112473913	NaN
202	2311	94.9866997600882	2289.46	414.88691551758143	NaN
203	2311	0	2311	0	2311
204	2311	375.55748460445346	1533.1	2449.660717529538	NaN
205	2311	323.4990047289266	1720.9	1879.824537909969	NaN
206	2311	282.80497527519566	1905.05	1484.5015893293912	NaN
207	2311	215.85668529341078	2050.25	1052.8310464256103	NaN
208	2311	124.5257098925456	2200.71	565.8433409788006	NaN
209	2311	118.62737688010532	2261.5	524.5517438872664	NaN
210	2311	43.926719279575934	2298.33	191.1245090112209	NaN
211	2311	135.82820217116364	2277.25	596.4571398448288	NaN
212	2311	36.00150810533618	2306.05	156.11763884276652	NaN
213	2311	0.3265986323710902	2310.88	1.413308490147001	NaN
214	2311	0	2311	0	2311
215	2311	343.67946938501814	1663.91	2065.493141966922	NaN
216	2311	314.3450582664943	1884.35	1668.1882785389885	NaN
217	2311	222.31302437797214	2096.7	1060.299634558936	NaN
218	2311	84.56500398504042	2266.05	373.182427506191	NaN
219	2311	32.67996018938513	2298.4	142.18569522008843	NaN
220	2311	59.65251144094536	2295.89	259.8230378674299	NaN
